#OTU ID	taxonomy	confidence	num hits
AY997095	Unassigned	1.00	1
HQ455532	Unassigned	1.00	1
JN009708	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Tephromela;Tephromela_armeniaca	1.00	1
EU846311	Unassigned	1.00	1
AF166504	Unassigned	1.00	1
JN053509	Unassigned	1.00	1
JF951136	Unassigned	1.00	1
AF384860	Unassigned	1.00	1
DQ497616	Unassigned	1.00	1
AB041243	Root;Ascomycota;Leotiomycetes;Leotiales;Bulgariaceae;Bulgaria;Bulgaria_inquinans	1.00	1
AF138833	Root;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum_adenopetalae	1.00	1
DQ482007	Unassigned	1.00	1
EU552127	Unassigned	1.00	1
DQ911605	Unassigned	1.00	1
EU551189	Unassigned	1.00	1
FJ426395	Root;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariaceae;Auricularia;Auricularia_polytricha	1.00	1
EU118639	Unassigned	1.00	1
FJ603607	Unassigned	1.00	1
AJ390377	Unassigned	1.00	1
EF530937	Unassigned	1.00	1
EU041821	Unassigned	1.00	1
AF042422	Unassigned	1.00	1
JN712486	Unassigned	1.00	1
EF619542	Unassigned	1.00	1
AF394529	Root;Microsporidia;Microsporea;Microsporida;Encephalitozoonidae;Encephalitozoon;Encephalitozoon_hellem	1.00	1
EU918698	Unassigned	1.00	1
DQ789093	Unassigned	1.00	1
DQ873647	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;Leucoagaricus_irinellus	1.00	1
HM244759	Unassigned	1.00	1
HE586719	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_namyslowskii	1.00	1
U82454	Root;Ascomycota;Dothideomycetes;Pleosporales;Tubeufiaceae;Helicoma;Helicoma_palmigenum	1.00	1
EU520144	Root;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;Psathyrella_candolleana	1.00	1
AJ421007	Unassigned	1.00	1
AF228650	Unassigned	1.00	1
EU118622	Unassigned	1.00	1
GU222329	Unassigned	1.00	1
GU187509	Unassigned	1.00	1
DQ066710	Unassigned	1.00	1
AF394020	Unassigned	1.00	1
EU266107	Unassigned	1.00	1
AM087246	Unassigned	1.00	1
JN882326	Root;Chytridiomycota;Chytridiomycetes;Rhizophlyctidales;Rhizophlyctidaceae;Rhizophlyctis;Rhizophlyctis_rosea	1.00	1
EF192226	Unassigned	1.00	1
FJ786401	Root;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Botryosphaeria;Botryosphaeria_viticola	1.00	1
AF444634	Unassigned	1.00	1
AB439544	Root;Ascomycota;Lecanoromycetes;Umbilicariales;Umbilicariaceae;Umbilicaria;Umbilicaria_muehlenbergii	1.00	1
EU427035	Unassigned	1.00	1
GQ166887	Root;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Lopharia;Lopharia_cinerascens	1.00	1
DQ534567	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Chlorophyllum;Chlorophyllum_molybdites	1.00	1
DQ974799	Unassigned	1.00	1
EF441995	Root;Basidiomycota;Agaricomycetes;Hysterangiales;Mesophelliaceae;Nothocastoreum;Nothocastoreum_cretaceum	1.00	1
FJ903327	Unassigned	1.00	1
GQ981520	Unassigned	1.00	1
FJ903322	Unassigned	1.00	1
AF383953	Unassigned	1.00	1
EF452729	Root;Ascomycota;Leotiomycetes;Rhytismatales;Rhytismataceae;Lophodermium;Lophodermium_pini_excelsae	1.00	1
U51435	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Scheffersomyces;Scheffersomyces_ergatensis	1.00	1
AJ972459	Root;Basidiomycota;Agaricomycetes;Cantharellales;Clavulinaceae;Clavulina;Clavulina_sprucei	1.00	1
HE586734	Unassigned	1.00	1
AF310101	Unassigned	1.00	1
EU982643	Root;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Epidermophyton;Epidermophyton_floccosum	1.00	1
EU673370	Root;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps_myrmecophila	1.00	1
FJ501570	Root;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Phytocordyceps;Phytocordyceps_ninchukispora	1.00	1
U33070	Unassigned	1.00	1
AB221419	Unassigned	1.00	1
DQ322080	Unassigned	1.00	1
DQ826741	Unassigned	1.00	1
AF126877	Unassigned	1.00	1
FJ357310	Root;Ascomycota;Sordariomycetes;Phyllachorales;Phyllachoraceae;Phyllachora;Marssonina_mali	1.00	1
AB015696	Unassigned	1.00	1
DQ534479	Unassigned	1.00	1
EF197068	Unassigned	1.00	1
GQ458022	Root;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Thanatephorus;Rhizoctonia_solani	1.00	1
EU233809	Unassigned	1.00	1
AF332122	Unassigned	1.00	1
DQ875355	Unassigned	1.00	1
AF260814	Unassigned	1.00	1
HQ650640	Unassigned	1.00	1
AF322654	Unassigned	1.00	1
DQ534463	Root;Ascomycota;Lecanoromycetes;Umbilicariales;Umbilicariaceae;Umbilicaria;Umbilicaria_vellea	1.00	1
AM292667	Unassigned	1.00	1
AY781267	Unassigned	1.00	1
EU557359	Unassigned	1.00	1
EF212837	Unassigned	1.00	1
AF483616	Unassigned	1.00	1
EF029224	Root;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chloridium;Chloridium_paucisporum	1.00	1
AF009808	Unassigned	1.00	1
EF088656	Unassigned	1.00	1
AF009807	Unassigned	1.00	1
DQ190735	Unassigned	1.00	1
AF364843	Unassigned	1.00	1
AB454319	Unassigned	1.00	1
EF409766	Unassigned	1.00	1
FR750021	Unassigned	1.00	1
GQ850202	Unassigned	1.00	1
HQ888720	Root;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Catenariaceae;Catenaria;Catenaria_anguillulae	1.00	1
EU598203	Unassigned	1.00	1
DQ789981	Root;Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia;Tilletia_fusca	1.00	1
FJ462759	Unassigned	1.00	1
EU821481	Unassigned	1.00	1
FN423704	Unassigned	1.00	1
EU819412	Unassigned	1.00	1
EU019265	Unassigned	1.00	1
GQ981492	Unassigned	1.00	1
DQ491504	Root;Ascomycota;Dothideomycetes;Pleosporales;Tubeufiaceae;Acanthostigma;Acanthostigma_perpusillum	1.00	1
AF506430	Root;Basidiomycota;Agaricomycetes;Russulales;Bondarzewiaceae;Wrightoporia;Wrightoporia_avellanea	1.00	1
AB623036	Unassigned	1.00	1
EF585663	Unassigned	1.00	1
AF335455	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_aurantiosplendens	1.00	1
FJ884179	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_spinulosum	1.00	1
GQ328758	Root;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Cryptococcus;Cryptococcus_aff_luteolus_IMUFRJ_51981	1.00	1
DQ836786	Unassigned	1.00	1
