dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH078657.07FU_AB440280_refs	Unassigned	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Ogataea	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH099529.07FU_AB670716_reps	Unassigned	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Virgaria	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH098661.07FU_KF291084_refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Sistotremastrum;s__Sistotremastrum_sp	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Gliophorus	misclassification	3
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH105462.07FU_JX474876_reps	Unassigned	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Minutisphaera	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH094094.07FU_KC966345_reps	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Arrhenia	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH106318.07FU_DQ365831_reps	Unassigned	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Hypocrella	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH125638.07FU_AY650244_reps	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Nidulariopsis	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH086885.07FU_AF358253_reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_miodochialis	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria	overclassification	5
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH077770.07FU_HE584871_reps	Unassigned	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cosmospora	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH134446.07FU_UDB011219_refs	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Ampulloclitocybe	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH123566.07FU_AB714546_reps	Unassigned	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Rhytisma	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH118300.07FU_DQ394386_reps	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Flavocetraria;s__Flavocetraria_cucullata	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Cetreliopsis	overclassification	5
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH099818.07FU_KF061285_refs	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinales_Group_B;g__Serendipita	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH082701.07FU_HQ680615_reps	Unassigned	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Hypogymnia	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH108801.07FU_UDB016465_refs	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Dioszegia;s__Dioszegia_rishiriensis	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Tubulicrinis	misclassification	2
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH125639.07FU_AY627798_reps	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Sphaerobolus	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH113335.07FU_AY789285_reps	Unassigned	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Bryoglossum	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH103403.07FU_DQ303026_reps	Unassigned	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zasmidium	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH076993.07FU_FM205629_refs	Unassigned	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH117718.07FU_GU181261_reps	Unassigned	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Lecanorales_fam_Incertae_sedis;g__Botryolepraria	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH136520.07FU_KF704277_reps	Unassigned	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Collemataceae;g__Lepidocollema	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH118965.07FU_GU366670_reps	Unassigned	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH091247.07FU_AB115726_reps	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_argentata	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Uromyces	overclassification	5
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH101782.07FU_JX065161_refs	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Auricularia	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH077295.07FU_KC595259_reps	Unassigned	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Leotiaceae;g__Microglossum	underclassification	0
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH079712.07FU_HM436610_reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Macrolepiota;s__Macrolepiota_velosa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Micropsalliota	overclassification	5
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH083958.07FU_FJ160953_reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__Lyophyllum_leucophaeatum	k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Pilobolaceae;g__Pilobolus	misclassification	1
F1-REF	5	1	sortmerna	1.0:0.9:1:0.9:1.0	SH116192.07FU_AF145322_refs	Unassigned	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Naganishia	underclassification	0
