dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	1	rdp	1.0	2136916	k__Bacteria	k__Bacteria; p__Lentisphaerae	match	1
B1-REF	1	1	rdp	1.0	1120396	k__Bacteria	k__Bacteria; p__Synergistetes	match	1
B1-REF	1	1	rdp	1.0	2884179	Unclassified	k__Bacteria; p__Cyanobacteria	underclassification	0
B1-REF	1	1	rdp	1.0	835202	k__Bacteria	k__Bacteria; p__Fusobacteria	match	1
B1-REF	1	1	rdp	1.0	824872	k__Bacteria	k__Bacteria; p__Thermi	match	1
B1-REF	1	1	rdp	1.0	773133	Unclassified	k__Archaea; p__Euryarchaeota	underclassification	0
B1-REF	1	1	rdp	1.0	816056	k__Bacteria	k__Bacteria; p__Acidobacteria	match	1
B1-REF	1	1	rdp	1.0	1138255	k__Bacteria	k__Bacteria; p__Aquificae	match	1
B1-REF	1	1	rdp	1.0	1550344	Unclassified	k__Bacteria; p__Thermotogae	underclassification	0
B1-REF	1	1	rdp	1.0	4183921	k__Bacteria	k__Bacteria; p__Chloroflexi	match	1
B1-REF	1	1	rdp	1.0	820546	k__Bacteria	k__Bacteria; p__Chlamydiae	match	1
B1-REF	1	1	rdp	1.0	4321924	Unclassified	k__Bacteria; p__Actinobacteria	underclassification	0
